# Title: Install Community Members,,,,,,,,,,,,,,,,,,,,,,,,,
# Description: This option loads Community members on the publish instance,,,,,,,,,,,,,,,,,,,,,,,,,
# The following lines are joining a few users to the site previously created,,,,,,,,,,,,,,,,,,,,,,,,,
SiteMembers,/content/sites/scoring/en/configuration.json,addMembers,weston.mccall@dodgit.com,addMembers,aaron.mcdonald@mailinator.com,addMembers,jason.werner@dodgit.com,addMembers,ryan.palmer@spambob.com,addMembers,josh.bradley@pookmail.com,addMembers,rebekah.larsen@trashymail.com,addMembers,andrew.schaeffer@trashymail.com,addMembers,donna.billups@pookmail.com,addMembers,boyd.larsen@dodgit.com,addMembers,emily.andrews@mailinator.com,addMembers,felicia.carter@trashymail.com,addMembers,ashley.thompson@spambob.com
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-3958453651a6e8690a490d4c@adobeid.com,password,password,use_email,on,fname,Sarah,lname,Johnson,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-c7bd3fe452b7ce770a490d45@adobeid.com,password,password,use_email,on,fname,Marcy,lname,Thompson,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-827922ce528139e00a490d4d@adobeid.com,password,password,use_email,on,fname,Scott,lname,Dufault,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-20b361b6524dd2a20a490d4c@adobeid.com,password,password,use_email,on,fname,Sarah,lname,Monroe,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-4db179c1551c16010a4c98a1@adobeid.com,password,password,use_email,on,fname,Weston,lname,Pixley,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-2a8b704051a833160a490d4c@adobeid.com,password,password,use_email,on,fname,Sarah,lname,Dombrowski,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-13037f7751c4439e0a490d4c@adobeid.com,password,password,use_email,on,fname,Laura,lname,Billups,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-436d379846b4b05c9920154a@adobeid.com,password,password,use_email,on,fname,Willie,lname,Echavez,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-3eea68c94f18f06c0a490d4c@adobeid.com,password,password,use_email,on,fname,Leonard,lname,Thompson,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-68825887500e24ca0a490d44@adobeid.com,password,password,use_email,on,fname,Weston,lname,Capp,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-81eb4d9b523e12090a490d45@adobeid.com,password,password,use_email,on,fname,Laura,lname,Parker,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-41ac5c855050714b0a490d4c@adobeid.com,password,password,use_email,on,fname,Matt,lname,Melton,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-ea4c2bcd51af70630a490d45@adobeid.com,password,password,use_email,on,fname,William,lname,Saner,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-85365c8550696b5a0a490d4c@adobeid.com,password,password,use_email,on,fname,William,lname,Avery,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-171e0fdb44ef155e99201549@adobeid.com,password,password,use_email,on,fname,Kelly,lname,Eastman,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-7335181d4e80158a0a04b84f@adobeid.com,password,password,use_email,on,fname,Kerry,lname,Avery,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-4b8c083752f32d6f0a490d45@adobeid.com,password,password,use_email,on,fname,Matthew,lname,Palmer,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-ea2e0c0f53d1f22d0a490d45@adobeid.com,password,password,use_email,on,fname,Trina,lname,Pixley,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-df168a1a54ff33ce0a4c98a6@adobeid.com,password,password,use_email,on,fname,Jason,lname,Echavez,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-c7c9239254c0a2650a4c98a6@adobeid.com,password,password,use_email,on,fname,Luz,lname,Mitchell,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-b891782352f4f0d20a490d4c@adobeid.com,password,password,use_email,on,fname,Ralph,lname,Monroe,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-ddaf3edb538e0ec80a490d45@adobeid.com,password,password,use_email,on,fname,Marcy,lname,Plunkett,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-5223776a5244be830a490d44@adobeid.com,password,password,use_email,on,fname,Matthew,lname,Carter,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-98073f7a5351470a0a490d44@adobeid.com,password,password,use_email,on,fname,Luz,lname,Werner,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-ba263930520b808c0a490d45@adobeid.com,password,password,use_email,on,fname,Shantel,lname,Avery,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-75bb317853ac38680a490d4e@adobeid.com,password,password,use_email,on,fname,Carl,lname,Carter,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-10fd28e14dbfe80d0a490d4d@adobeid.com,password,password,use_email,on,fname,Sarah,lname,Jones,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-01e681785440ba140a4c98bc@adobeid.com,password,password,use_email,on,fname,Trina,lname,Aja,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-7b502ac34af8aff0992015b9@adobeid.com,password,password,use_email,on,fname,Matthew,lname,Aja,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-57a629d94cd8b05f0a746c1b@adobeid.com,password,password,use_email,on,fname,Zachary,lname,McDonald,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-491f006451b1ea620a0550b8@adobeid.com,password,password,use_email,on,fname,William,lname,Mabry,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-ed2563985257c4410a490d44@adobeid.com,password,password,use_email,on,fname,Carl,lname,McCall,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-821f45ee53a934fb0a490d44@adobeid.com,password,password,use_email,on,fname,Ryan,lname,Aja,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-072d768154d4037e0a4c98a5@adobeid.com,password,password,use_email,on,fname,Josh,lname,Creative,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-0b9bf0cc5416784e0a4c98a1@adobeid.com,password,password,use_email,on,fname,Boyd,lname,Echavez,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-cc301253511267ba0a490d45@adobeid.com,password,password,use_email,on,fname,Leonard,lname,Smith,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-57f1056a4cd116590a746c15@adobeid.com,password,password,use_email,on,fname,Laura,lname,Duncan,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-005c41de4fda33090a490d44@adobeid.com,password,password,use_email,on,fname,Kerry,lname,Rose,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-50ce6dda40d6e61d9920157f@adobeid.com,password,password,use_email,on,fname,Matthew,lname,Plunkett,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-72173f7a534e89cd0a490d44@adobeid.com,password,password,use_email,on,fname,Sean,lname,Bradley,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-5b69103a531765f40a490d4d@adobeid.com,password,password,use_email,on,fname,Matthew,lname,Monroe,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-e43813c0523957ef0a490d44@adobeid.com,password,password,use_email,on,fname,Ashley,lname,Carter,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-610f2b315368e0b20a490d4c@adobeid.com,password,password,use_email,on,fname,Zachary,lname,Thompson,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-42831900529f07fd0a490d4c@adobeid.com,password,password,use_email,on,fname,Josh,lname,Mitchell,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-1598df1e54b8ce4c0a4c98bc@adobeid.com,password,password,use_email,on,fname,Aaron,lname,Smith,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-6e0d61b6526123820a490d4c@adobeid.com,password,password,use_email,on,fname,Matt,lname,Melton,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-5cd66de54dbacbe30a490d45@adobeid.com,password,password,use_email,on,fname,Sarah,lname,Saner,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-78d84e8a51ef91d20a490d4c@adobeid.com,password,password,use_email,on,fname,Josh,lname,Johnson,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-f34738b3527a6b9e0a490d4c@adobeid.com,password,password,use_email,on,fname,Charlotte,lname,McDonald,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-5d1f5c104f997a780a490d4d@adobeid.com,password,password,use_email,on,fname,Yolanda,lname,Mabry,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-39d6154452ef888b0a490d4c@adobeid.com,password,password,use_email,on,fname,Marcy,lname,Smith,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-ca8b7596503fa8870a490d4d@adobeid.com,password,password,use_email,on,fname,Yolanda,lname,Larsen,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-1e461eaa50f915220a490d4d@adobeid.com,password,password,use_email,on,fname,Ashley,lname,Billups,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-2db2157e447f584a99201549@adobeid.com,password,password,use_email,on,fname,Willie,lname,Aja,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
SlingPost,/content/sites/scoring/en/signup/jcr:content/content/primary/signup.social.json,email,ims-309f7960528cb22d0a490d4c@adobeid.com,password,password,use_email,on,fname,Jason,lname,Mabry,:operation,social:createTenantUser,aboutMe,I'm a demo user for AEM Communities Scoring site,,,,,,,,,,
